season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf,rpiRankW,rpiRankL,ptsW,ptsL,fgPcgW,fgPcgL,stlW,stlL,blkW,blkL
2012,12,1333,86,1167,62,H,0,27,50,5,16,27,36,8,24,16,22,19,4,22,21,46,5,13,15,25,7,23,11,27,8,2,31,124.0,240.0,2512,1977,0.4657461497610196,0.4533333333333333,294,221,141,98
2012,12,1336,70,1216,55,H,0,23,64,10,23,14,26,17,23,13,13,15,1,22,19,44,8,26,9,16,6,28,13,26,5,6,24,139.0,310.0,1977,1860,0.3926553672316384,0.4139240506329114,218,205,77,64
2012,12,1339,70,1194,65,N,0,21,52,5,16,23,27,10,30,9,12,1,0,17,25,69,7,29,8,15,14,23,13,5,6,8,20,239.0,212.0,1942,1879,0.4263803680981595,0.4083832335329341,141,196,85,128
2012,12,1344,72,1192,61,H,0,27,61,6,14,12,22,19,22,13,9,5,5,20,21,57,4,18,15,20,19,19,8,12,5,3,22,148.0,328.0,2203,1762,0.4272274488101826,0.4122089364380113,170,167,166,110
2012,12,1355,82,1444,76,H,0,29,63,9,28,15,20,10,24,14,12,7,4,23,29,61,2,15,16,28,12,27,10,11,5,3,19,64.0,199.0,2504,2252,0.4635473340587595,0.4347088750706614,214,150,60,102
2012,12,1361,70,1381,37,H,0,28,55,5,13,9,20,15,26,16,20,12,1,20,13,43,1,10,10,14,7,18,7,26,5,2,22,27.0,232.0,2239,1900,0.4501679731243001,0.4712566844919786,171,153,74,67
2012,12,1362,69,1319,50,H,0,21,45,6,18,21,36,14,22,10,18,14,2,16,19,53,5,16,7,9,13,20,9,20,7,3,28,138.0,335.0,2332,1621,0.4706886738759249,0.3954116059379217,256,171,55,58
2012,12,1371,75,1383,71,H,1,26,63,1,13,22,37,11,28,7,14,10,6,18,27,67,12,26,5,11,14,34,14,24,9,4,26,55.0,222.0,2194,2084,0.4368770764119601,0.4314540059347181,264,205,98,73
2012,12,1378,61,1436,59,H,0,20,50,8,13,13,24,12,20,12,5,3,1,14,23,49,8,16,5,10,10,24,18,8,2,4,20,42.0,134.0,2061,2415,0.4357771260997067,0.4430512016718913,196,221,125,86
2012,12,1393,78,1200,53,H,0,30,64,7,21,11,18,16,27,15,15,11,7,16,18,52,4,21,13,21,10,22,13,19,10,2,17,2.0,216.0,2742,1797,0.4668521094112193,0.3834586466165413,338,189,255,163
2012,12,1439,64,1190,53,H,0,19,48,5,18,21,30,10,32,13,15,7,9,19,19,64,2,17,13,22,19,20,4,13,5,1,19,99.0,192.0,2147,2015,0.4195882025598219,0.4417910447761194,183,307,107,84
2012,12,1447,73,1343,57,A,0,28,61,5,11,12,23,15,20,12,15,14,4,19,20,43,7,13,10,18,8,29,13,28,6,5,22,93.0,105.0,2275,1840,0.4408602150537634,0.4576737783895389,244,176,126,111
2012,12,1449,91,1209,74,H,0,32,62,10,24,17,28,11,33,15,12,6,6,16,28,68,10,25,8,17,12,24,14,14,6,4,23,62.0,145.0,2331,2165,0.448041775456919,0.4357142857142857,209,297,124,168
2012,12,1458,85,1244,31,H,0,30,51,15,25,10,13,9,32,23,10,7,3,12,10,43,2,10,9,16,5,15,2,12,7,3,16,14.0,333.0,2304,1848,0.4250666666666666,0.4135151890886547,181,188,126,54
2012,12,1464,76,1359,69,A,0,27,60,8,20,14,26,12,22,10,8,8,6,16,25,55,10,24,9,13,10,27,14,18,4,3,21,180.0,271.0,1946,1812,0.4301745635910224,0.435191403626595,182,151,154,57
2012,13,1112,73,1123,63,H,0,17,43,8,20,31,43,9,30,10,13,2,4,15,24,59,9,28,6,13,8,21,13,9,3,2,28,73.0,258.0,2362,1827,0.4410430839002268,0.421195652173913,191,176,119,75
2012,13,1114,72,1322,66,H,0,26,53,5,14,15,22,7,29,16,15,4,2,24,20,56,8,23,18,31,12,22,9,11,5,5,21,171.0,231.0,1872,1998,0.3971050975456262,0.4193742478941035,190,244,93,185
2012,13,1124,92,1238,59,H,0,26,57,10,23,30,37,15,26,17,13,11,11,16,19,63,6,17,15,23,20,19,13,19,5,2,27,8.0,325.0,2744,1664,0.4633093525179856,0.3775510204081632,279,207,167,94
2012,13,1133,68,1282,58,H,0,22,49,2,12,22,33,17,27,7,12,8,4,15,22,60,7,28,7,18,16,17,16,11,3,0,23,246.0,263.0,1955,1936,0.4005813953488372,0.4346717654557043,204,183,99,67
2012,13,1143,81,1203,54,H,0,28,50,8,13,17,23,9,29,18,15,5,3,10,22,58,7,16,3,8,6,16,11,12,4,1,16,46.0,174.0,2419,1921,0.4755058572949946,0.424927536231884,159,205,106,115
2012,13,1153,65,1106,40,H,0,24,53,3,16,14,20,9,35,12,16,8,10,10,18,62,3,21,1,3,10,21,9,17,8,1,19,34.0,318.0,2522,1674,0.4211485870556062,0.3728813559322034,298,217,170,88
2012,13,1156,71,1435,58,A,0,27,54,5,17,12,20,10,26,13,16,15,4,21,18,51,4,17,18,26,13,22,6,21,10,3,15,84.0,11.0,2026,2615,0.4479855682501503,0.4606975533576262,258,214,99,144
2012,13,1166,95,1152,61,H,0,33,58,13,30,16,21,6,22,28,8,11,3,11,26,51,5,11,4,9,6,23,12,21,7,4,20,22.0,337.0,2772,1738,0.5038759689922481,0.3943139678615575,169,200,82,90
2012,13,1170,75,1146,54,H,0,32,56,6,14,5,12,8,31,21,9,3,2,13,21,56,5,18,7,15,9,21,13,9,4,5,14,315.0,322.0,1739,1795,0.452485380116959,0.4133977066988533,120,202,54,75
2012,13,1182,84,1453,66,H,0,30,65,6,19,18,22,9,24,20,9,9,6,17,29,73,2,13,6,11,21,29,12,19,2,5,22,104.0,154.0,2155,1772,0.4477351916376306,0.4201846965699208,223,166,107,132
2012,13,1205,74,1252,71,A,0,24,60,4,20,22,26,18,23,6,23,8,3,22,24,51,6,17,17,28,10,18,16,25,14,5,22,302.0,235.0,1925,2146,0.4062126642771804,0.429451287793953,197,209,67,81
2012,13,1208,63,1132,54,H,0,22,45,3,15,16,24,4,24,16,14,8,4,20,23,62,2,11,6,13,19,24,10,17,6,0,22,83.0,155.0,1950,1969,0.3954285714285714,0.4513432835820895,199,232,118,88
2012,13,1231,78,1151,53,H,0,25,50,7,18,21,31,6,30,12,18,15,7,19,17,63,8,22,11,16,20,25,11,25,8,0,24,12.0,290.0,2782,1979,0.4922199170124481,0.4010759115361625,233,156,115,29
2012,13,1241,82,1145,73,H,0,29,66,7,24,17,22,13,29,15,16,7,4,16,31,71,2,16,9,13,14,27,10,16,11,4,20,262.0,331.0,2115,1965,0.4216459977452085,0.4067013287117273,213,192,83,76
2012,13,1257,68,1249,48,H,0,23,57,3,11,19,24,13,36,13,14,5,5,20,15,65,3,19,15,27,21,23,6,11,8,4,21,9.0,131.0,2727,2383,0.4221832529592284,0.4264479753972321,353,255,193,142
2012,13,1267,58,1240,44,H,0,20,49,4,20,14,24,11,28,16,11,8,5,18,17,55,2,15,8,17,16,23,7,16,7,4,18,49.0,218.0,2295,1907,0.4325025960539979,0.4171855541718555,201,220,130,113
2012,13,1268,71,1423,62,H,0,25,52,0,9,21,30,12,24,7,13,7,5,16,23,56,6,16,10,14,10,20,12,14,9,3,24,91.0,217.0,2198,2013,0.4253005151688609,0.4155172413793103,137,173,139,122
2012,13,1292,58,1258,51,A,0,18,51,3,15,19,28,15,30,6,17,3,6,17,18,54,4,18,11,17,8,23,10,12,8,4,22,65.0,109.0,2142,1974,0.4916666666666666,0.4238451935081148,211,206,132,80
2012,13,1295,70,1319,58,N,0,24,40,7,16,15,24,4,28,14,13,5,8,17,20,56,7,19,11,15,11,15,9,12,6,0,22,179.0,335.0,2100,1621,0.4836814621409921,0.3954116059379217,170,171,105,58
2012,13,1301,91,1287,61,H,0,33,54,8,23,17,22,13,21,26,12,4,6,20,19,47,8,15,15,24,12,11,9,16,6,0,22,29.0,173.0,2697,1826,0.457825679475164,0.4344779257182901,249,236,150,37
2012,13,1314,91,1421,75,A,0,32,54,2,7,25,35,8,33,16,17,5,3,18,25,63,8,28,17,24,8,19,8,10,10,0,26,3.0,107.0,3091,2421,0.4585523655479175,0.4673337257210123,259,245,219,67
2012,13,1321,60,1410,36,H,0,21,48,5,22,13,20,6,26,17,7,6,3,15,14,47,3,23,5,9,9,26,9,16,3,1,23,51.0,309.0,2155,1709,0.4527726995734308,0.402787456445993,203,140,114,51
2012,13,1325,74,1404,65,H,0,27,63,6,23,14,27,16,19,19,10,10,4,24,21,51,2,13,21,27,16,27,8,23,3,4,24,48.0,330.0,2509,1781,0.4243018128368447,0.4045656309448319,340,175,95,68
2012,13,1338,86,1351,78,H,0,31,62,12,34,12,21,20,23,22,9,1,5,14,30,56,10,23,8,9,4,15,18,5,2,3,17,81.0,200.0,2267,2291,0.4502732240437158,0.4500875656742557,162,191,91,127
2012,13,1339,66,1209,61,N,0,24,46,4,10,14,20,10,25,10,19,3,0,11,24,66,5,20,8,13,19,14,11,12,15,5,15,239.0,145.0,1942,2165,0.4263803680981595,0.4357142857142857,141,297,85,168
2012,13,1361,89,1413,74,H,0,28,56,10,19,23,31,9,24,16,10,11,2,9,30,63,14,37,0,3,9,22,17,16,5,1,23,27.0,334.0,2239,1840,0.4501679731243001,0.4084778420038535,171,143,74,70
2012,13,1362,71,1418,70,H,0,24,53,6,15,17,26,8,30,10,14,4,1,14,26,69,6,28,12,12,13,26,19,9,3,5,21,138.0,182.0,2332,2024,0.4706886738759249,0.4261704681872749,256,163,55,144
2012,13,1381,95,1136,78,N,0,39,59,7,14,10,13,9,17,29,11,7,1,22,26,46,8,18,18,27,9,13,7,19,4,2,20,232.0,340.0,1900,1852,0.4712566844919786,0.4034440344403444,153,133,67,64
2012,13,1385,82,1420,59,H,0,27,58,4,18,24,30,9,32,17,14,10,4,16,22,67,6,19,9,13,16,26,14,20,5,3,20,133.0,341.0,2129,1897,0.4198557958957293,0.3913291500285225,255,175,119,54
2012,13,1400,82,1131,46,H,0,31,67,11,26,9,12,13,22,23,10,11,8,14,17,57,4,25,8,13,18,25,5,24,4,1,14,44.0,202.0,2470,2045,0.4338349766476388,0.4222481071636575,231,187,125,98
2012,13,1401,83,1380,58,H,0,30,53,5,14,18,28,12,32,13,14,6,4,13,22,54,5,15,9,14,2,19,14,11,4,1,24,147.0,297.0,1880,1673,0.4291819291819291,0.4069686411149826,178,155,70,95
2012,13,1409,67,1368,52,H,0,24,47,5,14,14,20,9,29,16,12,5,1,13,20,56,7,23,5,8,10,18,8,9,5,2,18,116.0,312.0,2093,1499,0.4502219403931515,0.3977777777777778,149,157,153,91
2012,13,1431,52,1415,41,H,0,18,47,7,19,9,12,12,25,11,17,4,4,14,16,46,2,8,7,13,8,19,9,14,4,1,15,136.0,261.0,2021,1678,0.457808564231738,0.4007756948933419,151,124,87,113
2012,13,1438,75,1354,38,H,0,25,51,8,19,17,23,10,34,18,14,9,2,17,13,51,3,16,9,20,9,20,6,15,7,3,21,50.0,344.0,2000,1862,0.45748730964467,0.3917104495037945,207,167,88,121
2012,13,1449,77,1194,71,H,0,24,63,5,12,24,35,18,24,14,17,6,7,23,25,60,8,20,13,25,16,23,15,19,5,6,26,62.0,212.0,2331,1879,0.448041775456919,0.4083832335329341,209,196,124,128
2012,13,1455,85,1149,57,H,0,31,58,11,22,12,23,13,27,17,15,5,9,19,18,62,5,24,16,21,17,18,12,23,8,0,23,16.0,181.0,2443,2110,0.4770491803278688,0.4363095238095238,194,227,127,73
2012,14,1104,74,1324,57,H,0,28,55,3,8,15,20,12,27,13,14,4,4,17,20,50,4,18,13,24,8,19,5,12,8,1,18,37.0,146.0,2135,2470,0.4518002322880372,0.4532814238042269,239,194,137,69
2012,14,1107,77,1135,68,N,0,24,49,8,23,21,30,8,34,15,17,9,6,19,22,57,12,29,12,17,5,25,18,15,5,2,23,227.0,307.0,2374,1821,0.445414847161572,0.4017199017199017,182,152,93,72
2012,14,1120,68,1244,55,H,0,24,52,8,15,12,24,14,28,19,17,6,5,17,18,55,5,19,14,19,11,19,9,12,5,3,18,122.0,333.0,1942,1848,0.4170161773517076,0.4135151890886547,199,188,149,54
2012,14,1130,67,1306,64,H,0,21,56,8,18,17,31,15,28,7,14,9,3,19,24,62,5,19,11,20,16,31,9,17,7,3,24,203.0,292.0,1833,1689,0.407647440051847,0.3952861952861953,153,144,89,67
2012,14,1144,76,1187,74,H,0,22,47,1,8,31,41,3,26,15,13,6,5,25,20,52,6,30,28,39,14,27,15,18,6,0,32,228.0,153.0,2267,1803,0.4809523809523809,0.4224196855775803,184,202,160,105
2012,14,1161,75,1374,56,N,0,26,50,9,17,14,15,10,22,13,14,2,2,23,16,42,7,25,17,27,6,13,8,9,4,1,15,38.0,204.0,2243,1754,0.4713140037014189,0.4147368421052632,172,203,60,68
2012,14,1163,78,1447,66,H,0,21,47,5,12,31,43,18,24,7,19,6,9,18,23,58,6,21,14,17,11,13,13,13,6,2,28,32.0,93.0,2336,2275,0.4515789473684211,0.4408602150537634,199,244,233,126
2012,14,1165,76,1127,61,H,0,23,54,10,22,20,26,7,30,17,15,6,2,19,23,63,5,21,10,18,13,29,13,19,5,3,21,176.0,345.0,1755,1762,0.4045242847638057,0.3970867637745408,210,187,78,67
2012,14,1172,74,1350,61,H,0,21,52,6,16,26,30,11,28,10,15,6,4,25,16,46,2,10,27,33,5,22,7,13,10,3,26,69.0,129.0,2460,2207,0.444796619123085,0.4273907910271546,172,194,113,161
2012,14,1176,65,1394,58,A,0,23,49,7,19,12,14,8,19,12,15,4,6,19,20,45,3,8,15,23,11,20,9,16,7,6,15,100.0,320.0,2112,1755,0.4876088412592096,0.3958333333333333,223,171,137,111
2012,14,1177,80,1290,70,H,0,29,56,10,24,12,21,11,23,16,20,9,6,22,24,60,2,14,20,29,16,24,12,18,10,0,22,177.0,189.0,2298,2332,0.4381390593047035,0.4009876543209876,245,300,126,87
2012,14,1194,84,1209,77,N,0,27,49,15,25,15,18,6,19,19,14,6,7,17,30,65,5,15,12,19,18,14,13,11,9,3,15,212.0,145.0,1879,2165,0.4083832335329341,0.4357142857142857,196,297,128,168
2012,14,1198,79,1206,76,N,1,28,65,8,18,15,18,12,21,15,16,8,5,21,26,54,7,16,17,26,11,26,13,21,6,7,22,260.0,89.0,1768,2323,0.414500683994528,0.4630872483221476,202,224,109,163
2012,14,1199,73,1416,50,H,0,28,55,3,14,14,25,16,30,14,19,6,6,15,18,59,6,30,8,20,14,17,4,14,9,5,22,13.0,61.0,2443,1952,0.4560582423296931,0.4301675977653631,265,186,213,124
2012,14,1202,62,1162,58,A,0,23,60,6,12,10,15,13,23,10,12,3,7,20,19,54,4,17,16,23,17,25,9,15,4,4,20,242.0,185.0,1845,1773,0.4116479152878888,0.4259259259259259,148,164,95,64
2012,14,1207,86,1422,45,H,0,30,67,9,27,17,22,19,24,17,10,10,2,17,16,54,5,22,8,18,13,20,8,22,1,3,23,18.0,241.0,2190,2160,0.461447212336892,0.4031578947368421,194,233,153,81
2012,14,1210,70,1175,52,H,0,29,55,5,14,7,13,16,24,15,14,1,4,10,22,53,5,20,3,5,8,13,11,9,6,4,15,178.0,256.0,1866,1727,0.4270896888346552,0.4216621253405994,161,200,152,179
2012,14,1211,89,1450,81,H,0,23,56,13,29,30,37,14,27,17,13,8,5,19,29,61,9,20,14,21,10,23,15,13,9,4,27,24.0,175.0,2436,2048,0.4729885057471264,0.4622455679579776,223,150,105,82
2012,14,1218,86,1169,67,H,0,27,57,10,27,22,35,8,33,16,16,7,2,19,22,71,3,23,20,23,16,26,13,15,8,3,26,183.0,327.0,2195,1714,0.4591232227488152,0.3762376237623762,169,154,96,62
2012,14,1222,84,1430,71,H,0,25,55,5,14,29,37,11,29,10,9,5,7,16,29,70,4,18,9,11,13,23,14,10,5,4,26,188.0,238.0,2062,1904,0.4607013301088271,0.4111519607843137,150,176,142,98
2012,14,1223,76,1126,74,H,1,29,66,8,24,10,17,16,19,14,18,8,0,22,26,51,6,14,16,23,10,24,13,23,8,4,17,316.0,253.0,1880,2143,0.4077066500932256,0.4353741496598639,179,219,41,84
2012,14,1228,66,1188,46,H,0,21,51,7,19,17,24,15,33,15,22,7,11,10,17,57,8,22,4,6,7,20,9,15,8,2,22,77.0,299.0,2098,1623,0.4405514072372199,0.4364896073903002,162,132,132,55
2012,14,1232,71,1419,59,A,0,27,60,8,20,9,11,9,27,14,5,6,8,11,21,57,9,19,8,10,8,25,10,11,1,3,13,140.0,323.0,1992,1682,0.4172307692307692,0.4078771695594125,179,149,97,62
2012,14,1234,95,1299,79,H,0,33,67,9,26,20,27,18,35,20,22,7,2,22,26,69,10,28,17,23,11,21,17,13,10,0,21,112.0,295.0,2374,1955,0.4504602057390363,0.4119076549210206,253,205,114,90
2012,14,1243,74,1260,61,H,0,24,51,7,15,19,32,13,19,13,17,5,8,26,18,47,2,9,23,29,12,18,9,19,6,1,29,39.0,314.0,2343,1648,0.4391563007030827,0.4180386542591267,200,132,156,40
2012,14,1248,84,1384,81,A,0,24,48,14,23,22,26,10,18,14,11,6,0,24,27,49,8,19,19,31,12,16,17,11,5,6,22,206.0,308.0,2161,1763,0.4381818181818182,0.4585091420534458,164,188,80,80
2012,14,1250,72,1192,61,A,0,21,54,4,16,26,30,8,30,8,21,11,4,12,27,72,3,16,4,10,17,26,12,22,11,7,23,101.0,328.0,2553,1762,0.4409969481180061,0.4122089364380113,263,167,99,110
2012,14,1251,75,1456,72,A,0,29,59,4,12,13,19,15,20,16,12,8,0,16,25,54,10,21,12,16,11,18,11,16,6,4,18,278.0,300.0,1951,1861,0.4452012383900929,0.4060913705583756,135,147,65,63
2012,14,1259,78,1164,68,H,0,27,61,6,21,18,26,18,29,14,16,7,3,22,24,55,6,23,14,22,5,20,12,11,7,2,21,92.0,288.0,2222,2003,0.4253521126760563,0.4363057324840764,255,146,147,50
2012,14,1266,99,1313,68,H,0,33,62,9,21,24,30,8,30,26,13,11,3,23,23,55,11,24,11,24,10,26,15,25,8,2,25,10.0,119.0,2638,2362,0.4520413182488932,0.4446831364124597,304,214,122,158
2012,14,1269,83,1318,67,H,0,28,55,8,21,19,29,14,24,22,20,12,8,32,19,50,1,11,28,40,15,20,9,21,13,5,23,80.0,186.0,2533,1941,0.4330443159922928,0.42811906269791,293,246,157,119
2012,14,1271,64,1110,62,H,1,25,52,6,15,8,16,11,31,12,19,4,4,20,20,62,7,26,15,22,13,22,12,12,3,2,21,319.0,166.0,1690,1998,0.3756940160394818,0.4282162834058421,160,138,83,85
2012,14,1276,64,1406,47,H,0,25,54,6,25,8,16,12,20,13,14,8,2,15,18,42,4,14,7,17,8,22,11,21,7,3,18,21.0,311.0,2196,1647,0.4567112144102266,0.3668564199873498,161,177,67,135
2012,14,1278,71,1355,55,H,0,27,47,6,14,11,21,6,27,19,15,14,9,21,19,52,6,20,11,21,13,24,8,18,8,2,19,71.0,64.0,2224,2504,0.459696261682243,0.4635473340587595,236,214,165,60
2012,14,1279,69,1212,39,H,0,30,73,2,26,7,14,20,31,17,10,11,7,16,14,50,4,14,7,13,8,28,12,18,5,1,13,60.0,343.0,2182,1513,0.4303728070175439,0.3588154269972451,214,135,174,101
2012,14,1281,81,1273,63,H,0,25,54,11,22,20,29,13,21,12,13,14,4,15,23,52,8,20,9,12,9,21,16,20,9,3,24,15.0,150.0,2814,2178,0.5043701799485861,0.4625684723067559,285,219,97,155
2012,14,1293,80,1288,69,A,0,21,47,6,18,32,37,8,18,8,18,13,3,24,25,45,4,10,15,28,9,21,9,27,8,4,26,19.0,291.0,2189,1934,0.4661558109833972,0.4294790343074968,240,191,129,130
2012,14,1304,64,1425,61,A,2,19,52,9,20,17,23,11,32,9,19,4,4,21,21,63,7,23,12,22,11,25,8,11,5,3,16,137.0,259.0,1827,1683,0.4266929651545036,0.3872135102533172,198,184,78,65
2012,14,1310,102,1148,93,H,1,32,72,5,20,33,45,22,22,13,20,9,8,25,33,70,11,24,16,22,16,26,12,26,8,3,35,201.0,226.0,2322,2029,0.4046391752577319,0.4245115452930728,274,235,90,103
2012,14,1315,63,1226,47,H,0,20,46,8,22,15,23,10,22,15,12,6,3,26,15,42,3,10,14,27,11,21,9,20,0,3,23,254.0,293.0,1781,1886,0.4369806094182825,0.4149403640929064,161,202,113,64
2012,14,1316,62,1366,57,H,0,21,44,3,7,17,26,5,22,9,17,11,5,21,18,52,6,15,15,20,15,23,8,23,5,3,24,191.0,205.0,2083,1872,0.4574532287266143,0.4156739811912225,179,195,97,95
2012,14,1323,59,1178,53,H,0,19,47,4,15,17,31,10,32,12,13,4,3,12,21,68,6,21,5,8,17,27,13,12,5,7,26,43.0,125.0,2257,2389,0.4338888888888889,0.4402785216925549,177,250,114,151
2012,14,1330,77,1254,69,H,0,30,62,9,23,8,18,13,26,19,18,12,9,17,25,59,6,20,13,18,10,25,16,20,8,1,18,96.0,102.0,2162,2769,0.4050235478806907,0.4742268041237113,290,206,148,113
2012,14,1336,62,1347,46,H,0,24,53,7,25,7,12,15,23,11,12,7,4,15,16,47,9,26,5,8,9,16,9,16,3,3,16,139.0,326.0,1977,1802,0.3926553672316384,0.380273321449792,218,209,77,76
2012,14,1342,78,1184,50,H,0,27,51,10,22,14,22,8,28,15,12,6,2,17,17,48,1,19,15,21,4,17,4,12,5,4,21,244.0,229.0,1786,1957,0.4584253127299484,0.4295511221945137,123,211,49,56
2012,14,1344,80,1193,72,A,0,30,54,3,8,17,20,12,18,10,14,7,1,15,30,61,8,26,4,7,16,14,21,15,7,3,20,148.0,120.0,2203,2154,0.4272274488101826,0.4440022740193292,170,268,166,136
2012,14,1345,67,1219,65,H,0,24,52,13,32,6,19,9,21,17,11,6,4,16,23,52,7,18,12,14,8,23,8,16,3,0,18,35.0,265.0,2514,2019,0.4403169886082219,0.4343112244897959,226,151,110,80
2012,14,1360,66,1372,61,H,0,22,48,8,21,14,20,6,23,13,16,7,4,18,22,45,6,14,11,21,5,24,10,17,7,3,19,190.0,208.0,1926,1657,0.4477611940298507,0.4450072358900144,191,176,94,76
2012,14,1363,51,1414,50,H,0,16,58,3,20,16,20,12,29,8,17,5,2,17,20,60,1,11,9,16,12,29,10,15,7,1,18,274.0,249.0,1990,1965,0.3875790684301322,0.4151280524121501,145,140,36,119
2012,14,1378,81,1265,67,H,0,30,61,6,19,15,18,14,24,18,10,5,5,18,24,49,7,14,12,19,4,19,17,13,7,4,17,42.0,213.0,2061,2176,0.4357771260997067,0.4158016147635525,196,187,125,140
2012,14,1390,75,1201,59,H,0,23,41,4,13,25,38,9,27,9,16,5,1,19,21,51,8,17,9,15,9,16,10,17,6,3,30,94.0,223.0,2256,2019,0.4392935982339956,0.4067796610169492,197,218,102,98
2012,14,1391,78,1197,60,A,0,26,55,7,14,19,21,12,42,14,26,7,2,25,24,74,2,16,10,19,13,18,11,19,12,2,20,270.0,317.0,2015,1999,0.4405724953329185,0.398616285258116,185,232,79,129
2012,14,1393,92,1264,56,H,0,34,71,9,23,15,25,19,25,19,13,15,10,18,18,57,10,30,10,17,16,24,13,28,6,1,25,2.0,158.0,2742,2274,0.4668521094112193,0.4310148232611174,338,258,255,157
2012,14,1396,73,1335,67,A,1,29,66,6,17,9,17,13,22,14,13,7,3,15,27,58,7,19,6,9,8,23,15,16,4,5,17,25.0,95.0,2401,2019,0.468954248366013,0.4458874458874459,230,229,134,74
2012,14,1424,71,1305,67,H,0,26,63,7,26,12,19,13,34,18,10,6,8,21,19,59,7,24,22,34,14,26,6,10,6,5,18,26.0,67.0,2494,2191,0.455630513751946,0.4504504504504504,274,181,164,149
2012,14,1439,91,1284,46,H,0,30,48,10,15,21,35,9,31,20,14,8,6,24,15,56,1,17,15,29,17,18,4,15,3,0,23,99.0,245.0,2147,2140,0.4195882025598219,0.4188679245283019,183,253,107,49
2012,14,1443,52,1398,49,H,0,19,46,5,19,9,12,9,24,12,25,6,3,19,18,47,1,14,12,18,7,21,7,19,12,1,16,156.0,127.0,2272,2017,0.3939549180327868,0.4375396322130628,195,214,146,101
2012,14,1449,93,1339,63,H,0,36,65,12,20,9,18,10,28,18,11,9,6,17,25,73,4,19,9,15,20,23,10,15,3,1,17,62.0,239.0,2331,1942,0.448041775456919,0.4263803680981595,209,141,124,85
2012,14,1454,59,1296,57,A,0,20,55,6,20,13,25,13,24,10,15,7,0,19,20,54,2,12,15,18,12,29,7,23,8,5,25,143.0,336.0,2039,1644,0.4196642685851319,0.3660426081342802,194,150,84,72
2012,15,1114,75,1237,70,H,0,26,59,5,15,18,23,12,26,10,8,6,6,15,27,55,6,15,10,17,7,24,11,11,4,2,19,171.0,194.0,1872,2143,0.3971050975456262,0.4393232205367561,190,196,93,85
2012,15,1124,77,1361,67,H,0,24,52,9,17,20,24,10,26,18,21,10,5,21,21,59,8,24,17,20,13,20,8,21,10,2,22,8.0,27.0,2744,2239,0.4633093525179856,0.4501679731243001,279,171,167,74
2012,15,1139,57,1151,46,H,0,20,54,6,22,11,19,12,22,14,10,9,5,21,16,44,2,14,12,19,7,24,10,15,5,1,19,113.0,290.0,2054,1979,0.4087301587301587,0.4010759115361625,211,156,107,29
2012,15,1143,72,1122,55,H,0,28,53,1,12,15,21,7,29,14,14,6,3,12,23,62,2,17,7,8,11,21,13,16,5,2,19,46.0,193.0,2419,2144,0.4755058572949946,0.4439306358381503,159,222,106,110
2012,15,1145,87,1255,83,A,0,32,64,7,23,16,23,20,26,9,15,4,3,22,29,66,11,35,14,22,17,16,14,12,6,2,19,331.0,332.0,1965,1907,0.4067013287117273,0.4155688622754491,192,138,76,55
2012,15,1150,77,1141,75,A,2,26,70,5,29,20,30,17,39,10,18,10,3,20,26,73,10,29,13,25,14,33,12,15,8,8,23,172.0,280.0,2010,1915,0.4115201900237529,0.3958090803259604,243,204,85,99
2012,15,1153,73,1240,59,H,0,27,56,8,13,11,14,15,25,17,20,6,9,12,23,62,3,14,10,14,16,16,9,13,9,1,11,34.0,218.0,2522,1907,0.4211485870556062,0.4171855541718555,298,220,170,113
2012,15,1157,71,1261,63,H,0,25,61,3,12,18,26,19,34,9,18,8,5,15,23,65,5,19,12,17,11,23,8,12,10,2,24,184.0,79.0,1809,2081,0.4721266345492085,0.4051906779661017,156,229,94,125
2012,15,1158,72,1287,57,H,0,27,52,10,24,8,11,12,25,19,17,5,2,16,18,54,6,17,15,20,13,16,9,12,7,1,17,123.0,173.0,2191,1826,0.4262295081967213,0.4344779257182901,229,236,115,37
2012,15,1179,74,1235,65,H,0,28,56,6,18,12,14,7,27,13,16,5,4,20,21,57,6,19,17,27,12,23,15,14,6,2,17,135.0,33.0,2058,2490,0.440147329650092,0.4486228813559322,209,196,93,96
2012,15,1180,80,1351,62,A,0,30,61,3,16,17,24,14,31,15,16,5,4,25,21,58,3,18,17,26,12,22,7,15,7,6,19,70.0,200.0,2134,2291,0.4349397590361445,0.4500875656742557,161,191,109,127
2012,15,1181,74,1277,69,N,0,17,39,10,21,30,41,4,27,8,17,12,5,21,26,59,4,12,13,18,9,23,8,21,8,4,29,7.0,6.0,2628,2651,0.456396866840731,0.4771371769383697,210,265,136,157
2012,15,1186,70,1377,61,H,0,27,67,11,30,5,8,12,28,18,10,4,3,16,22,55,8,23,9,12,7,30,13,15,4,5,18,234.0,285.0,2139,1810,0.4024663677130045,0.4445205479452054,210,167,103,88
2012,15,1189,58,1376,53,H,0,16,40,6,16,20,28,8,30,9,14,1,3,18,20,64,3,27,10,17,18,22,6,7,9,2,24,236.0,159.0,1979,1903,0.4130177514792899,0.4022183304144775,129,212,73,151
